,CombinationType,CreateDate,DeliveryMonth,DeliveryYear,EndDelivDate,ExchangeID,ExchangeInstID,ExpireDate,InstLifePhase,InstrumentID,InstrumentName,IsTrading,LongMarginRatio,MaxLimitOrderVolume,MaxMarginSideAlgorithm,MaxMarketOrderVolume,MinLimitOrderVolume,MinMarketOrderVolume,OpenDate,OptionsType,PositionDateType,PositionType,PriceTick,ProductClass,ProductID,ShortMarginRatio,StartDelivDate,StrikePrice,UnderlyingInstrID,UnderlyingMultiple,VolumeMultiple
298,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'wr1610',b'20161017',b'1',b'wr1610',b'\xcf\xdf\xb2\xc41610',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20161018',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
299,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'wr1611',b'20161115',b'1',b'wr1611',b'\xcf\xdf\xb2\xc41611',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20161116',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
300,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'wr1612',b'20161215',b'1',b'wr1612',b'\xcf\xdf\xb2\xc41612',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20161216',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
301,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'wr1701',b'20170116',b'1',b'wr1701',b'\xcf\xdf\xb2\xc41701',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170117',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
302,b'0',b'20160202',2.0,2017.0,b'20170217',b'SHFE',b'wr1702',b'20170215',b'1',b'wr1702',b'\xcf\xdf\xb2\xc41702',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170216',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
303,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'wr1703',b'20170315',b'1',b'wr1703',b'\xcf\xdf\xb2\xc41703',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170316',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
304,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'wr1704',b'20170417',b'1',b'wr1704',b'\xcf\xdf\xb2\xc41704',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170418',0.0,b'',0.0,10.0
305,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'wr1705',b'20170515',b'1',b'wr1705',b'\xcf\xdf\xb2\xc41705',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170516',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
306,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'wr1706',b'20170615',b'1',b'wr1706',b'\xcf\xdf\xb2\xc41706',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170616',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
307,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'wr1707',b'20170717',b'1',b'wr1707',b'\xcf\xdf\xb2\xc41707',1.0,0.2,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170718',1.7976931348623157e+308,b'',1.7976931348623157e+308,10.0
308,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'wr1708',b'20170815',b'1',b'wr1708',b'\xcf\xdf\xb2\xc41708',1.0,0.2,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170816',0.0,b'',0.0,10.0
309,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'wr1709',b'20170915',b'1',b'wr1709',b'\xcf\xdf\xb2\xc41709',1.0,0.2,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',1.0,b'1',b'wr',0.2,b'20170918',0.0,b'',0.0,10.0
310,b'0',b'20151008',10.0,2016.0,b'20161019',b'SHFE',b'zn1610',b'20161017',b'1',b'zn1610',b'\xd0\xbf1610',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151016',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161018',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
311,b'0',b'20151106',11.0,2016.0,b'20161117',b'SHFE',b'zn1611',b'20161115',b'1',b'zn1611',b'\xd0\xbf1611',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151117',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161116',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
312,b'0',b'20151207',12.0,2016.0,b'20161219',b'SHFE',b'zn1612',b'20161215',b'1',b'zn1612',b'\xd0\xbf1612',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20151216',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20161216',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
313,b'0',b'20160105',1.0,2017.0,b'20170118',b'SHFE',b'zn1701',b'20170116',b'1',b'zn1701',b'\xd0\xbf1701',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160118',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170117',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
314,b'0',b'20160202',2.0,2017.0,b'20170217',b'SHFE',b'zn1702',b'20170215',b'1',b'zn1702',b'\xd0\xbf1702',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160216',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170216',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
315,b'0',b'20160303',3.0,2017.0,b'20170317',b'SHFE',b'zn1703',b'20170315',b'1',b'zn1703',b'\xd0\xbf1703',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160316',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170316',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
316,b'0',b'20160407',4.0,2017.0,b'20170419',b'SHFE',b'zn1704',b'20170417',b'1',b'zn1704',b'\xd0\xbf1704',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160418',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170418',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
317,b'0',b'20160506',5.0,2017.0,b'20170517',b'SHFE',b'zn1705',b'20170515',b'1',b'zn1705',b'\xd0\xbf1705',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160517',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170516',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
318,b'0',b'20160603',6.0,2017.0,b'20170619',b'SHFE',b'zn1706',b'20170615',b'1',b'zn1706',b'\xd0\xbf1706',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160616',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170616',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
319,b'0',b'20160705',7.0,2017.0,b'20170719',b'SHFE',b'zn1707',b'20170717',b'1',b'zn1707',b'\xd0\xbf1707',1.0,0.06,500.0,b'1',500.0,1.0,1.0,b'20160718',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170718',1.7976931348623157e+308,b'',1.7976931348623157e+308,5.0
320,b'0',b'20160714',8.0,2017.0,b'20170822',b'SHFE',b'zn1708',b'20170815',b'1',b'zn1708',b'\xd0\xbf1708',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160816',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170816',0.0,b'',0.0,5.0
321,b'0',b'20160816',9.0,2017.0,b'20170922',b'SHFE',b'zn1709',b'20170915',b'1',b'zn1709',b'\xd0\xbf1709',1.0,0.06,500.0,b'1',30.0,1.0,1.0,b'20160920',b'\x00',b'1',b'2',5.0,b'1',b'zn',0.06,b'20170918',0.0,b'',0.0,5.0
